time_numeric,Sea_Ice_Concentration,NAO,AO,ENSO,solar_radiation,Central Arctic,Chukchi Sea,East Siberian Sea,Beaufort Sea,Canadian Archipelago,Laptev Sea,Kara Sea,Barents Sea
2021.5,0.0052081,1.26,1.042,-0.09,28842.35,0.034079774,0.115131545,0.05999775,0.054202765,0.017100891,0.03650457,0.080686316,0.006296248
2021.583333,0.00748954,-0.4,0.172,0.06,-11743.77,0.069911362,0.187328225,0.069829021,0.102119816,0.034424242,0.002073126,0.035004912,0.000293614
2021.666667,0.00712927,-1.19,-0.883,0.28,-6640.76,0.093350524,0.170891443,0.120578178,0.007841014,0.028809982,0.011351005,0.012867368,-6.32E-05
2021.75,0.0147144,-1.64,-0.074,0.32,3385.481,0.076536664,0.320618135,0.521696288,-0.046251152,-0.059242781,0.18685192,0.059365614,0.001340355
2021.833333,0.0114295,-2.72,-1.993,0.48,307.171,0.086123288,0.305083014,0.164497188,-0.090615207,-0.063365419,0.13849543,0.185352982,0.060192232
2021.916667,0.00627864,0.59,1.934,0.09,380.1219,0.026750201,0.142158365,0.036492688,0.008900922,-0.014809269,0.021447898,0.169089123,0.108197498
2022,0.00602477,2.19,3.332,0.06,-593.4063,0.041594682,0.01143295,-0.004227222,0.006705069,-0.010576827,-0.012866545,0.068110877,0.102208032
2022.083333,0.00203549,1.54,2.735,0.11,-1381.09,0.02593473,0.011121328,0.012218223,-0.000723502,-0.008837077,-0.014473492,-0.048930526,-0.049053325
2022.166667,-0.00187344,0.04,-1.804,-0.17,869.57,0.011174053,-0.010120051,-0.009412823,-0.001145161,-0.006990374,-0.005764168,-0.039622456,-0.065321922
2022.25,0.00332534,1.07,-0.399,-0.39,7773.54,0.023137792,-0.017427842,-0.002429696,0.000956221,-0.00146025,0.00502925,0.009914386,0.063327189
2022.333333,0.00271335,1.95,1.385,-0.65,-1313.35,0.013639807,-0.018051086,0.003046119,0.006723502,0.005320499,0.014484461,0.003035789,0.03436998
2022.416667,0.00246927,-0.89,-0.919,-0.47,1048.45,-0.000626914,-0.079481481,0.099930259,0.035580645,0.04310303,0.085162706,-0.036064561,-0.023020408
2022.5,0.00417656,-0.12,-0.605,-0.3,-3238.16,-0.013977438,-0.112853129,0.22423847,-0.036942396,0.002695187,0.158082267,-0.045504561,-0.01475181
2022.583333,0.00282314,1.75,0.039,-0.44,24646.1,0.039381144,-0.107443167,0.120247469,-0.05981106,-0.035393939,0.122201097,-0.02341614,-0.000481896
2022.666667,0.0000225,-1.4,-0.403,-0.52,-2508.19,0.035504432,-0.131793103,-0.042373453,-0.029836406,-0.0534959,0.094102377,-0.011261754,0.000293614
2022.75,-0.0018921,1.57,1.492,-0.05,-1543.686,0.013328767,-0.233954023,-0.13791676,-0.043103687,0.049371836,0.088446069,-0.045793684,0.000770244
2022.833333,-0.0004704,0.87,0.246,0.04,-414.959,-0.006730862,-0.260988506,-0.006535433,0.011384793,0.06020107,0.005581353,-0.031229474,-0.045519421
2022.916667,-0.00510274,-0.44,-2.917,0.21,-11.8242,-0.009128122,-0.133798212,-0.005959505,-0.049525346,0.010884848,-0.007563071,-0.094318596,-0.111281106
2023,-0.00458496,0.17,-1.522,0.22,-216.8027,-0.008218372,-0.018822478,-0.000146232,-0.010502304,0.004717291,0.016025594,-0.042220351,-0.147623436
2023.083333,-0.00368284,-0.76,0.056,0.43,-2076.92,-0.024770346,-0.012094508,0.001230596,0.000986175,0.00193369,0.020314442,-0.011195789,-0.116262014
2023.166667,0.00075724,-1.88,-0.025,0.86,6489.4,0.014070105,-0.005841635,0.011183352,-0.016857143,0.005085205,0.007533821,0.011835789,-0.021998683
2023.25,0.00086284,-0.27,-0.37,1.25,-2072.3,0.000477035,0.01814304,0.006607424,-0.016267281,-0.0000599,0.009555759,0.007094737,-0.041117841
2023.333333,-0.0003631,-0.32,-0.09,1.57,-11524.84,-0.009014504,0.037524904,-0.017955006,-0.021400922,-0.018795009,0.027067642,0.01653614,-0.039561554
2023.416667,0.00072849,-0.46,-0.212,1.59,657.4,0.014651894,0.13552235,-0.005379078,-0.025953917,-0.044886988,0.033082267,0.015908772,0.008430546
2023.5,-0.00417976,-2.08,-0.179,1.71,18236.16,-0.007128122,0.047698595,-0.166346457,-0.171829493,-0.032559002,0.02321755,0.044877193,0.008768927
2023.583333,-0.00574844,-2.63,-0.432,2.32,17116.26,-0.012082192,-0.037231162,-0.204789651,-0.2085553,-0.037076649,0.047018282,0.025712281,0.001086241
2023.666667,-0.00737852,1.17,0.973,2.67,15176.53,-0.089033038,-0.019399745,-0.119730034,-0.181997696,-0.029445989,0.046416819,0.008265263,-0.000221198
2023.75,-0.00432514,-1.31,-1.76,2.71,7239.58,-0.009665592,0.03937931,-0.12711811,-0.215011521,-0.080655971,0.035427788,0.03970386,0.000144832
2023.833333,-0.00265584,-1.01,-0.375,2.92,1234.831,0.004663981,0.039948914,-0.044384702,-0.017997696,-0.059998574,-0.00647532,0.012276491,0.032695194
2023.916667,0.00059365,2.09,2.498,2.88,75.8208,0.008949234,0.033831418,-0.000420697,0.029624424,-0.016012834,-0.008619744,0.028625965,0.0399684
